nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
5,12,0.1,1,[104],1,1,11,12,1.059135039717564,[],1
5,12,0.1,1,[104],1,2,18,30,2.64783759929391,[],1
5,12,0.1,1,[104],1,3,26,56,4.942630185348632,[],1
5,12,0.1,1,[104],1,4,42,98,8.649602824360105,[],1
5,12,0.1,1,[104],1,5,71,169,14.916151809355693,[],1
5,12,0.1,1,[104],1,6,74,243,21.44748455428067,[],1
5,12,0.1,1,[104],1,7,53,296,26.12533097969991,[],1
5,12,0.1,1,[104],1,8,59,355,31.332744924977934,[],1
5,12,0.1,1,[104],1,9,42,397,35.039717563989406,[],1
5,12,0.1,1,[104],1,10,34,431,38.0406001765225,[],1
5,12,0.1,1,[104],1,11,16,447,39.45278022947926,[],1
5,12,0.1,1,[104],1,12,10,457,40.33539276257723,[],1
5,12,0.1,1,[104],1,13,4,461,40.68843777581642,[],1
5,12,0.1,1,[104],1,14,1,462,40.77669902912621,[],1
5,12,0.1,1,[104],1,15,2,464,40.95322153574581,[],1
5,12,0.1,1,[104],1,16,3,467,41.2180052956752,[],1
5,12,0.1,1,[104],1,17,0,467,41.2180052956752,[],1
5,12,0.1,1,[40],2,18,0,468,41.30626654898499,[],1
5,12,0.1,1,[204],3,19,2,471,41.57105030891439,[],1
5,12,0.1,1,[204],3,20,4,475,41.924095322153576,[],1
5,12,0.1,1,[204],3,21,2,477,42.10061782877317,[],1
5,12,0.1,1,[204],3,22,0,477,42.10061782877317,[],1
5,12,0.1,1,[286],4,23,0,478,42.18887908208296,[],1
5,12,0.1,1,[44],5,24,2,481,42.453662842012356,[],1
5,12,0.1,1,[44],5,25,1,482,42.54192409532215,[],1
5,12,0.1,1,[44],5,26,1,483,42.63018534863195,[],1
5,12,0.1,1,[44],5,27,0,483,42.63018534863195,[],1
5,12,0.1,1,[211],6,28,0,484,42.71844660194174,[],1
5,12,0.1,1,[182],7,29,1,486,42.89496910856134,[],1
5,12,0.1,1,[182],7,30,1,487,42.983230361871136,[],1
5,12,0.1,1,[182],7,31,0,487,42.983230361871136,[],1
5,12,0.1,1,[84],8,32,0,488,43.07149161518093,[],1
5,12,0.1,1,[130],9,33,1,490,43.24801412180053,[],1
5,12,0.1,1,[130],9,34,2,492,43.42453662842012,[],1
5,12,0.1,1,[130],9,35,1,493,43.51279788172992,[],1
5,12,0.1,1,[130],9,36,1,494,43.60105913503972,[],1
5,12,0.1,1,[130],9,37,1,495,43.689320388349515,[],1
5,12,0.1,1,[130],9,38,2,497,43.865842894969106,[],1
5,12,0.1,1,[130],9,39,1,498,43.95410414827891,[],1
5,12,0.1,1,[130],9,40,1,499,44.042365401588704,[],1
5,12,0.1,1,[130],9,41,0,499,44.042365401588704,[],1
5,12,0.1,1,[72],10,42,0,500,44.1306266548985,[],1
5,12,0.1,1,[587],11,43,0,501,44.2188879082083,[],1
5,12,0.1,2,"[104, 332]",2,1,16,18,1.5887025595763458,[],1
5,12,0.1,2,"[104, 332]",2,2,34,52,4.5895851721094445,[],1
5,12,0.1,2,"[104, 332]",2,3,44,96,8.473080317740513,[],1
5,12,0.1,2,"[104, 332]",2,4,59,155,13.680494263018536,[],1
5,12,0.1,2,"[104, 332]",2,5,72,227,20.03530450132392,[],1
5,12,0.1,2,"[104, 332]",2,6,58,285,25.154457193292146,[],1
5,12,0.1,2,"[104, 332]",2,7,43,328,28.949691085613416,[],1
5,12,0.1,2,"[104, 332]",2,8,45,373,32.92144748455428,[],1
5,12,0.1,2,"[104, 332]",2,9,36,409,36.09885260370697,[],1
5,12,0.1,2,"[104, 332]",2,10,29,438,38.658428949691086,[],1
5,12,0.1,2,"[104, 332]",2,11,14,452,39.894086496028244,[],1
5,12,0.1,2,"[104, 332]",2,12,10,462,40.77669902912621,[],1
5,12,0.1,2,"[104, 332]",2,13,5,467,41.2180052956752,[],1
5,12,0.1,2,"[104, 332]",2,14,0,467,41.2180052956752,[],1
5,12,0.1,2,"[40, 204]",4,15,0,469,41.394527802294796,[],1
5,12,0.1,2,"[211, 286]",6,16,5,476,42.01235657546337,[],1
5,12,0.1,2,"[211, 286]",6,17,6,482,42.54192409532215,[],1
5,12,0.1,2,"[211, 286]",6,18,2,484,42.71844660194174,[],1
5,12,0.1,2,"[211, 286]",6,19,1,485,42.806707855251545,[],1
5,12,0.1,2,"[211, 286]",6,20,0,485,42.806707855251545,[],1
5,12,0.1,2,"[44, 182]",8,21,0,487,42.983230361871136,[],1
5,12,0.1,2,"[84, 130]",10,22,0,489,43.15975286849073,[],1
5,12,0.1,1,[72],11,23,2,492,43.42453662842012,[],1
5,12,0.1,1,[72],11,24,1,493,43.51279788172992,[],1
5,12,0.1,1,[72],11,25,1,494,43.60105913503972,[],1
5,12,0.1,1,[72],11,26,1,495,43.689320388349515,[],1
5,12,0.1,1,[72],11,27,1,496,43.77758164165931,[],1
5,12,0.1,1,[72],11,28,2,498,43.95410414827891,[],1
5,12,0.1,1,[72],11,29,1,499,44.042365401588704,[],1
5,12,0.1,1,[72],11,30,1,500,44.1306266548985,[],1
5,12,0.1,1,[72],11,31,0,500,44.1306266548985,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,1,24,28,2.471315092674316,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,2,50,78,6.884377758164166,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,3,76,154,13.592233009708737,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,4,87,241,21.270962047661076,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,5,88,329,29.037952338923212,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,6,51,380,33.53927625772286,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,7,36,416,36.716681376875556,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,8,27,443,39.09973521624007,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,9,16,459,40.51191526919683,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,10,2,461,40.68843777581642,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,11,3,464,40.95322153574581,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,12,3,467,41.2180052956752,[],1
5,12,0.1,4,"[104, 332, 15, 22]",4,13,0,467,41.2180052956752,[],1
5,12,0.1,4,"[40, 204, 211, 286]",8,14,0,471,41.57105030891439,[],1
5,12,0.1,3,"[44, 127, 182]",11,15,8,482,42.54192409532215,[],1
5,12,0.1,3,"[44, 127, 182]",11,16,6,488,43.07149161518093,[],1
5,12,0.1,3,"[44, 127, 182]",11,17,2,490,43.24801412180053,[],1
5,12,0.1,3,"[44, 127, 182]",11,18,0,490,43.24801412180053,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,1,40,48,4.236540158870256,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,2,70,118,10.414827890556046,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,3,92,210,18.53486319505737,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,4,96,306,27.007943512797883,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,5,78,384,33.89232127096205,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,6,38,422,37.246248896734336,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,7,24,446,39.364518976169464,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,8,18,464,40.95322153574581,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,9,7,471,41.57105030891439,[],1
5,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,10,0,471,41.57105030891439,[],1
5,12,0.1,3,"[204, 211, 286]",11,11,0,474,41.83583406884378,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,1,50,61,5.3839364518976165,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,2,78,139,12.268314210061783,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,3,98,237,20.91791703442189,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,4,87,324,28.596646072374227,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,5,69,393,34.68667255075022,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,6,35,428,37.775816416593116,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,7,20,448,39.541041482789055,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,8,17,465,41.04148278905561,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,9,6,471,41.57105030891439,[],1
5,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,10,0,471,41.57105030891439,[],1
4,12,0.1,1,[104],1,1,8,9,0.7943512797881729,[],1
4,12,0.1,1,[104],1,2,15,24,2.118270079435128,[],1
4,12,0.1,1,[104],1,3,21,45,3.971756398940865,[],1
4,12,0.1,1,[104],1,4,29,74,6.531332744924978,[],1
4,12,0.1,1,[104],1,5,36,110,9.70873786407767,[],1
4,12,0.1,1,[104],1,6,38,148,13.062665489849955,[],1
4,12,0.1,1,[104],1,7,49,197,17.387466902030006,[],1
4,12,0.1,1,[104],1,8,46,243,21.44748455428067,[],1
4,12,0.1,1,[104],1,9,34,277,24.44836716681377,[],1
4,12,0.1,1,[104],1,10,22,299,26.3901147396293,[],1
4,12,0.1,1,[104],1,11,17,316,27.890556045895853,[],1
4,12,0.1,1,[104],1,12,15,331,29.21447484554281,[],1
4,12,0.1,1,[104],1,13,5,336,29.655781112091788,[],1
4,12,0.1,1,[104],1,14,2,338,29.832303618711386,[],1
4,12,0.1,1,[104],1,15,0,338,29.832303618711386,[],1
4,12,0.1,1,[428],2,16,0,339,29.92056487202118,[],1
4,12,0.1,1,[218],3,17,0,340,30.008826125330977,[],1
4,12,0.1,1,[340],4,18,1,342,30.185348631950575,[],1
4,12,0.1,1,[340],4,19,7,349,30.803177405119154,[],1
4,12,0.1,1,[340],4,20,6,355,31.332744924977934,[],1
4,12,0.1,1,[340],4,21,2,357,31.509267431597525,[],1
4,12,0.1,1,[340],4,22,0,357,31.509267431597525,[],1
4,12,0.1,1,[459],5,23,0,358,31.597528684907328,[],1
4,12,0.1,1,[195],6,24,5,364,32.12709620476611,[],1
4,12,0.1,1,[195],6,25,1,365,32.21535745807591,[],1
4,12,0.1,1,[195],6,26,0,365,32.21535745807591,[],1
4,12,0.1,1,[774],7,27,0,366,32.3036187113857,[],1
4,12,0.1,1,[214],8,28,3,370,32.65666372462489,[],1
4,12,0.1,1,[214],8,29,2,372,32.83318623124448,[],1
4,12,0.1,1,[214],8,30,1,373,32.92144748455428,[],1
4,12,0.1,1,[214],8,31,0,373,32.92144748455428,[],1
4,12,0.1,1,[105],9,32,0,374,33.00970873786408,[],1
4,12,0.1,1,[597],10,33,1,376,33.18623124448367,[],1
4,12,0.1,1,[597],10,34,2,378,33.36275375110326,[],1
4,12,0.1,1,[597],10,35,1,379,33.451015004413065,[],1
4,12,0.1,1,[597],10,36,1,380,33.53927625772286,[],1
4,12,0.1,1,[597],10,37,0,380,33.53927625772286,[],1
4,12,0.1,1,[353],11,38,0,381,33.627537511032656,[],1
4,12,0.1,2,"[104, 332]",2,1,12,14,1.235657546337158,[],1
4,12,0.1,2,"[104, 332]",2,2,18,32,2.824360105913504,[],1
4,12,0.1,2,"[104, 332]",2,3,21,53,4.677846425419241,[],1
4,12,0.1,2,"[104, 332]",2,4,36,89,7.855251544571932,[],1
4,12,0.1,2,"[104, 332]",2,5,41,130,11.47396293027361,[],1
4,12,0.1,2,"[104, 332]",2,6,44,174,15.35745807590468,[],1
4,12,0.1,2,"[104, 332]",2,7,43,217,19.152691968225948,[],1
4,12,0.1,2,"[104, 332]",2,8,42,259,22.859664607237423,[],1
4,12,0.1,2,"[104, 332]",2,9,31,290,25.59576345984113,[],1
4,12,0.1,2,"[104, 332]",2,10,24,314,27.714033539276254,[],1
4,12,0.1,2,"[104, 332]",2,11,15,329,29.037952338923212,[],1
4,12,0.1,2,"[104, 332]",2,12,7,336,29.655781112091788,[],1
4,12,0.1,2,"[104, 332]",2,13,2,338,29.832303618711386,[],1
4,12,0.1,2,"[104, 332]",2,14,0,338,29.832303618711386,[],1
4,12,0.1,2,"[428, 218]",4,15,0,340,30.008826125330977,[],1
4,12,0.1,2,"[340, 459]",6,16,1,343,30.27360988526037,[],1
4,12,0.1,2,"[340, 459]",6,17,12,355,31.332744924977934,[],1
4,12,0.1,2,"[340, 459]",6,18,6,361,31.862312444836714,[],1
4,12,0.1,2,"[340, 459]",6,19,2,363,32.038834951456316,[],1
4,12,0.1,2,"[340, 459]",6,20,0,363,32.038834951456316,[],1
4,12,0.1,2,"[195, 774]",8,21,0,365,32.21535745807591,[],1
4,12,0.1,2,"[214, 105]",10,22,4,371,32.74492497793469,[],1
4,12,0.1,2,"[214, 105]",10,23,3,374,33.00970873786408,[],1
4,12,0.1,2,"[214, 105]",10,24,2,376,33.18623124448367,[],1
4,12,0.1,2,"[214, 105]",10,25,1,377,33.27449249779347,[],1
4,12,0.1,2,"[214, 105]",10,26,1,378,33.36275375110326,[],1
4,12,0.1,2,"[214, 105]",10,27,0,378,33.36275375110326,[],1
4,12,0.1,1,[597],11,28,0,379,33.451015004413065,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,1,18,22,1.9417475728155338,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,2,27,49,4.324801412180053,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,3,33,82,7.237422771403354,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,4,55,137,12.09179170344219,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,5,64,201,17.740511915269195,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,6,48,249,21.977052074139454,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,7,42,291,25.684024713150926,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,8,24,315,27.802294792586054,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,9,12,327,28.86142983230362,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,10,6,333,29.3909973521624,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,11,3,336,29.655781112091788,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,12,1,337,29.74404236540159,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,13,1,338,29.832303618711386,[],1
4,12,0.1,4,"[104, 332, 15, 22]",4,14,0,338,29.832303618711386,[],1
4,12,0.1,4,"[428, 218, 340, 459]",8,15,0,342,30.185348631950575,[],1
4,12,0.1,3,"[353, 195, 774]",11,16,13,358,31.597528684907328,[],1
4,12,0.1,3,"[353, 195, 774]",11,17,13,371,32.74492497793469,[],1
4,12,0.1,3,"[353, 195, 774]",11,18,3,374,33.00970873786408,[],1
4,12,0.1,3,"[353, 195, 774]",11,19,0,374,33.00970873786408,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,1,37,45,3.971756398940865,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,2,56,101,8.914386584289497,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,3,56,157,13.857016769638127,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,4,63,220,19.41747572815534,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,5,52,272,24.007060900264783,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,6,31,303,26.74315975286849,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,7,18,321,28.331862312444837,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,8,7,328,28.949691085613416,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,9,4,332,29.302736098852606,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,10,3,335,29.567519858781992,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,11,3,338,29.832303618711386,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,12,1,339,29.92056487202118,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,13,1,340,30.008826125330977,[],1
4,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,14,0,340,30.008826125330977,[],1
4,12,0.1,3,"[428, 218, 340]",11,15,0,343,30.27360988526037,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,1,45,56,4.942630185348632,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,2,61,117,10.326566637246248,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,3,63,180,15.88702559576346,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,4,61,241,21.270962047661076,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,5,47,288,25.419240953221532,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,6,25,313,27.62577228596646,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,7,9,322,28.420123565754636,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,8,6,328,28.949691085613416,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,9,4,332,29.302736098852606,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,10,3,335,29.567519858781992,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,11,3,338,29.832303618711386,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,12,1,339,29.92056487202118,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,13,1,340,30.008826125330977,[],1
4,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,14,0,340,30.008826125330977,[],1
6,12,0.1,1,[104],1,1,8,9,0.7943512797881729,[],1
6,12,0.1,1,[104],1,2,20,29,2.559576345984113,[],1
6,12,0.1,1,[104],1,3,33,62,5.472197705207414,[],1
6,12,0.1,1,[104],1,4,46,108,9.532215357458076,[],1
6,12,0.1,1,[104],1,5,56,164,14.474845542806708,[],1
6,12,0.1,1,[104],1,6,54,218,19.240953221535744,[],1
6,12,0.1,1,[104],1,7,39,257,22.68314210061783,[],1
6,12,0.1,1,[104],1,8,30,287,25.330979699911737,[],1
6,12,0.1,1,[104],1,9,13,300,26.478375992939103,[],1
6,12,0.1,1,[104],1,10,5,305,26.919682259488088,[],1
6,12,0.1,1,[104],1,11,1,306,27.007943512797883,[],1
6,12,0.1,1,[104],1,12,0,306,27.007943512797883,[],1
6,12,0.1,1,[23],2,13,0,307,27.09620476610768,[],1
6,12,0.1,1,[133],3,14,3,311,27.449249779346868,[],1
6,12,0.1,1,[133],3,15,4,315,27.802294792586054,[],1
6,12,0.1,1,[133],3,16,4,319,28.155339805825243,[],1
6,12,0.1,1,[133],3,17,0,319,28.155339805825243,[],1
6,12,0.1,1,[182],4,18,0,320,28.243601059135038,[],1
6,12,0.1,1,[340],5,19,2,323,28.508384819064432,[],1
6,12,0.1,1,[340],5,20,2,325,28.684907325684023,[],1
6,12,0.1,1,[340],5,21,4,329,29.037952338923212,[],1
6,12,0.1,1,[340],5,22,3,332,29.302736098852606,[],1
6,12,0.1,1,[340],5,23,3,335,29.567519858781992,[],1
6,12,0.1,1,[340],5,24,4,339,29.92056487202118,[],1
6,12,0.1,1,[340],5,25,1,340,30.008826125330977,[],1
6,12,0.1,1,[340],5,26,0,340,30.008826125330977,[],1
6,12,0.1,1,[433],6,27,0,341,30.097087378640776,[],1
6,12,0.1,1,[57],7,28,0,342,30.185348631950575,[],1
6,12,0.1,1,[482],8,29,0,343,30.27360988526037,[],1
6,12,0.1,1,[375],9,30,1,345,30.450132391879965,[],1
6,12,0.1,1,[375],9,31,2,347,30.62665489849956,[],1
6,12,0.1,1,[375],9,32,0,347,30.62665489849956,[],1
6,12,0.1,1,[13],10,33,0,348,30.71491615180936,[],1
6,12,0.1,1,[298],11,34,1,350,30.89143865842895,[],1
6,12,0.1,1,[298],11,35,6,356,31.42100617828773,[],1
6,12,0.1,1,[298],11,36,7,363,32.038834951456316,[],1
6,12,0.1,1,[298],11,37,2,365,32.21535745807591,[],1
6,12,0.1,1,[298],11,38,0,365,32.21535745807591,[],1
6,12,0.1,2,"[104, 332]",2,1,17,19,1.6769638128861428,[],1
6,12,0.1,2,"[104, 332]",2,2,31,50,4.41306266548985,[],1
6,12,0.1,2,"[104, 332]",2,3,48,98,8.649602824360105,[],1
6,12,0.1,2,"[104, 332]",2,4,50,148,13.062665489849955,[],1
6,12,0.1,2,"[104, 332]",2,5,49,197,17.387466902030006,[],1
6,12,0.1,2,"[104, 332]",2,6,52,249,21.977052074139454,[],1
6,12,0.1,2,"[104, 332]",2,7,26,275,24.271844660194176,[],1
6,12,0.1,2,"[104, 332]",2,8,17,292,25.77228596646072,[],1
6,12,0.1,2,"[104, 332]",2,9,10,302,26.654898499558694,[],1
6,12,0.1,2,"[104, 332]",2,10,3,305,26.919682259488088,[],1
6,12,0.1,2,"[104, 332]",2,11,1,306,27.007943512797883,[],1
6,12,0.1,2,"[104, 332]",2,12,0,306,27.007943512797883,[],1
6,12,0.1,2,"[23, 133]",4,13,0,308,27.184466019417474,[],1
6,12,0.1,2,"[182, 340]",6,14,5,315,27.802294792586054,[],1
6,12,0.1,2,"[182, 340]",6,15,9,324,28.596646072374227,[],1
6,12,0.1,2,"[182, 340]",6,16,5,329,29.037952338923212,[],1
6,12,0.1,2,"[182, 340]",6,17,3,332,29.302736098852606,[],1
6,12,0.1,2,"[182, 340]",6,18,3,335,29.567519858781992,[],1
6,12,0.1,2,"[182, 340]",6,19,4,339,29.92056487202118,[],1
6,12,0.1,2,"[182, 340]",6,20,1,340,30.008826125330977,[],1
6,12,0.1,2,"[182, 340]",6,21,0,340,30.008826125330977,[],1
6,12,0.1,2,"[433, 57]",8,22,0,342,30.185348631950575,[],1
6,12,0.1,2,"[482, 375]",10,23,0,344,30.36187113857017,[],1
6,12,0.1,1,[13],11,24,3,348,30.71491615180936,[],1
6,12,0.1,1,[13],11,25,1,349,30.803177405119154,[],1
6,12,0.1,1,[13],11,26,2,351,30.979699911738745,[],1
6,12,0.1,1,[13],11,27,2,353,31.156222418358343,[],1
6,12,0.1,1,[13],11,28,2,355,31.332744924977934,[],1
